case,algo,heuristic,ok,pasos,costo,expandidos,ms
287,greedy,hamming,True,50,50.0,516,2.7914000093005598
287,greedy,manhattan,True,52,52.0,398,2.9132000054232776
287,greedy,linear_conflict,True,26,26.0,56,1.0288000339642167
288,a*,hamming,True,22,22.0,5362,35.97640001680702
288,a*,manhattan,True,22,22.0,241,1.602300035301596
288,a*,linear_conflict,True,22,22.0,130,1.8880999996326864
288,greedy,hamming,True,66,66.0,557,3.2103999983519316
288,greedy,manhattan,True,32,32.0,403,2.8729999903589487
288,greedy,linear_conflict,True,22,22.0,29,0.5624000332318246
289,a*,hamming,True,20,20.0,1929,12.124800006859004
289,a*,manhattan,True,20,20.0,218,1.5255000325851142
289,a*,linear_conflict,True,20,20.0,104,1.679199980571866
289,greedy,hamming,True,72,72.0,506,2.901999978348613
289,greedy,manhattan,True,46,46.0,131,1.038299989886582
289,greedy,linear_conflict,True,34,34.0,54,0.9274000185541809
290,a*,hamming,True,18,18.0,1192,7.548300025518984
290,a*,manhattan,True,18,18.0,215,1.7485000425949693
290,a*,linear_conflict,True,18,18.0,81,1.6206000000238419
290,greedy,hamming,True,74,74.0,791,5.557099997531623
290,greedy,manhattan,True,52,52.0,213,1.9542999798431993
290,greedy,linear_conflict,True,28,28.0,123,2.267500036396086
291,a*,hamming,True,20,20.0,2636,16.18820003932342
291,a*,manhattan,True,20,20.0,302,2.2894000285305083
291,a*,linear_conflict,True,20,20.0,112,1.880600000731647
291,greedy,hamming,True,96,96.0,830,5.454799975268543
291,greedy,manhattan,True,82,82.0,469,3.201299987267703
291,greedy,linear_conflict,True,52,52.0,114,1.9104999955743551
292,a*,hamming,True,24,24.0,11995,84.96740000555292
292,a*,manhattan,True,24,24.0,156,1.0532999876886606
292,a*,linear_conflict,True,24,24.0,115,1.5813999925740063
292,greedy,hamming,True,72,72.0,734,4.024700028821826
292,greedy,manhattan,True,64,64.0,407,2.9415999888442457
292,greedy,linear_conflict,True,26,26.0,33,0.6185999955050647
293,a*,hamming,True,24,24.0,13122,87.7689000335522
293,a*,manhattan,True,24,24.0,939,6.689300003927201
293,a*,linear_conflict,True,24,24.0,555,7.494500023312867
293,greedy,hamming,True,64,64.0,578,3.094899991992861
293,greedy,manhattan,True,90,90.0,451,3.141900000628084
293,greedy,linear_conflict,True,46,46.0,121,2.016899990849197
294,a*,hamming,True,24,24.0,12044,81.28589997068048
294,a*,manhattan,True,24,24.0,669,4.19890001649037
294,a*,linear_conflict,True,24,24.0,304,4.0126999956555665
294,greedy,hamming,True,64,64.0,594,3.2285000197589397
294,greedy,manhattan,True,32,32.0,105,0.7867999956943095
294,greedy,linear_conflict,True,38,38.0,58,0.9933999972417951
295,a*,hamming,True,24,24.0,12212,83.89349997742102
295,a*,manhattan,True,24,24.0,855,5.741100001614541
295,a*,linear_conflict,True,24,24.0,434,6.448500033002347
295,greedy,hamming,True,76,76.0,909,5.2291000029072165
295,greedy,manhattan,True,52,52.0,138,1.1777000036090612
295,greedy,linear_conflict,True,34,34.0,55,0.9487000061199069
296,a*,hamming,True,22,22.0,5383,36.1644999939017
296,a*,manhattan,True,22,22.0,412,3.162700042594224
296,a*,linear_conflict,True,22,22.0,270,3.9068000041879714
296,greedy,hamming,True,50,50.0,561,3.1442000181414187
296,greedy,manhattan,True,42,42.0,141,1.096899970434606
296,greedy,linear_conflict,True,30,30.0,63,1.0721000144258142
297,a*,hamming,True,26,26.0,33860,252.08760000532493
297,a*,manhattan,True,26,26.0,4910,38.39229996083304
297,a*,linear_conflict,True,26,26.0,2473,39.86290004104376
297,greedy,hamming,True,98,98.0,482,2.950599999167025
297,greedy,manhattan,True,40,40.0,435,3.0935999820940197
297,greedy,linear_conflict,True,28,28.0,55,0.9392999927513301
298,a*,hamming,True,24,24.0,12983,92.1608999487944
298,a*,manhattan,True,24,24.0,315,2.062499988824129
298,a*,linear_conflict,True,24,24.0,144,1.9200000097043812
298,greedy,hamming,True,50,50.0,180,1.04160001501441
298,greedy,manhattan,True,38,38.0,67,0.528500007931143
298,greedy,linear_conflict,True,26,26.0,33,0.6010999786667526
299,a*,hamming,True,18,18.0,1162,6.727200001478195
299,a*,manhattan,True,18,18.0,107,0.7766999769955873
299,a*,linear_conflict,True,18,18.0,69,1.0652999626472592
299,greedy,hamming,True,30,30.0,524,2.985099970828742
299,greedy,manhattan,True,62,62.0,443,3.6347999703139067
299,greedy,linear_conflict,True,46,46.0,111,1.9282999564893544
300,a*,hamming,True,20,20.0,2244,14.01020004414022
300,a*,manhattan,True,20,20.0,302,2.1197000169195235
300,a*,linear_conflict,True,20,20.0,132,1.8977000145241618
300,greedy,hamming,True,50,50.0,522,3.1607000273652375
300,greedy,manhattan,True,68,68.0,423,3.1633999897167087
300,greedy,linear_conflict,True,40,40.0,76,1.353300001937896
301,a*,hamming,True,26,26.0,37953,278.58119999291375
301,a*,manhattan,True,26,26.0,2179,16.070600016973913
301,a*,linear_conflict,True,26,26.0,1208,18.512299982830882
301,greedy,hamming,True,44,44.0,557,3.2789999968372285
301,greedy,manhattan,True,72,72.0,204,1.5847999602556229
301,greedy,linear_conflict,True,44,44.0,84,1.4581999857909977
302,a*,hamming,True,18,18.0,1284,7.694299973081797
302,a*,manhattan,True,18,18.0,330,2.2188000148162246
302,a*,linear_conflict,True,18,18.0,225,3.515699994750321
302,greedy,hamming,True,32,32.0,57,0.8527000318281353
302,greedy,manhattan,True,32,32.0,81,0.8245000499300659
302,greedy,linear_conflict,True,24,24.0,45,0.8945000008679926
303,a*,hamming,True,16,16.0,298,2.034700009971857
303,a*,manhattan,True,16,16.0,19,0.17120002303272486
303,a*,linear_conflict,True,16,16.0,19,0.3394000232219696
303,greedy,hamming,True,36,36.0,86,0.6741000106558204
303,greedy,manhattan,True,38,38.0,77,0.7633000495843589
303,greedy,linear_conflict,True,16,16.0,21,0.4161999677307904
304,a*,hamming,True,20,20.0,2764,17.40279997466132
304,a*,manhattan,True,20,20.0,430,2.890200004912913
304,a*,linear_conflict,True,20,20.0,185,2.7609000098891556
304,greedy,hamming,True,78,78.0,689,3.8970999885350466
304,greedy,manhattan,True,30,30.0,86,0.680199998896569
304,greedy,linear_conflict,True,20,20.0,77,1.2373999925330281
305,a*,hamming,True,24,24.0,11692,84.52450000913814
305,a*,manhattan,True,24,24.0,219,1.3766000047326088
305,a*,linear_conflict,True,24,24.0,102,1.2978000449948013
305,greedy,hamming,True,82,82.0,862,4.454399982932955
305,greedy,manhattan,True,84,84.0,445,3.124199982266873
305,greedy,linear_conflict,True,30,30.0,41,0.7246999884955585
306,a*,hamming,True,10,10.0,32,0.18830003682523966
306,a*,manhattan,True,10,10.0,11,0.08789997082203627
306,a*,linear_conflict,True,10,10.0,11,0.21359999664127827
306,greedy,hamming,True,12,12.0,14,0.12639997294172645
306,greedy,manhattan,True,10,10.0,11,0.11719996109604836
306,greedy,linear_conflict,True,10,10.0,11,0.24089997168630362
307,a*,hamming,True,20,20.0,2739,17.81620003748685
307,a*,manhattan,True,20,20.0,341,2.320699975825846
307,a*,linear_conflict,True,20,20.0,139,2.1502000163309276
307,greedy,hamming,True,100,100.0,744,4.235800006426871
307,greedy,manhattan,True,24,24.0,29,0.2945999731309712
307,greedy,linear_conflict,True,26,26.0,36,0.7007999811321497
308,a*,hamming,True,28,28.0,55577,411.34449996752664
308,a*,manhattan,True,28,28.0,5372,43.036799994297326
308,a*,linear_conflict,True,28,28.0,2565,38.183100055903196
308,greedy,hamming,True,82,82.0,639,3.6743999808095396
308,greedy,manhattan,True,86,86.0,587,4.2449000175111
308,greedy,linear_conflict,True,44,44.0,88,1.5087999636307359
309,a*,hamming,True,20,20.0,2453,15.490600024349988
309,a*,manhattan,True,20,20.0,147,1.1299000470899045
309,a*,linear_conflict,True,20,20.0,70,1.059899979736656
309,greedy,hamming,True,120,120.0,775,4.444000020157546
309,greedy,manhattan,True,86,86.0,469,3.4740999690257013
309,greedy,linear_conflict,True,36,36.0,88,1.5025000320747495
310,a*,hamming,True,24,24.0,14842,105.32669996609911
310,a*,manhattan,True,24,24.0,694,4.694600007496774
310,a*,linear_conflict,True,24,24.0,381,6.0050999745726585
310,greedy,hamming,True,128,128.0,1191,8.55470000533387
310,greedy,manhattan,True,114,114.0,473,4.84029995277524
310,greedy,linear_conflict,True,42,42.0,112,1.687199983280152
311,a*,hamming,True,24,24.0,12909,86.27359999809414
311,a*,manhattan,True,24,24.0,1946,14.670600008685142
311,a*,linear_conflict,True,24,24.0,848,12.183000042568892
311,greedy,hamming,True,164,164.0,1194,7.118500012438744
311,greedy,manhattan,True,46,46.0,223,1.6574000474065542
311,greedy,linear_conflict,True,34,34.0,61,1.1285999789834023
312,a*,hamming,True,22,22.0,7307,48.35329996421933
312,a*,manhattan,True,22,22.0,1215,8.34579998627305
312,a*,linear_conflict,True,22,22.0,576,9.201400040183216
312,greedy,hamming,True,78,78.0,804,6.175200047437102
312,greedy,manhattan,True,92,92.0,400,2.7452000067569315
312,greedy,linear_conflict,True,52,52.0,159,2.353500050958246
313,a*,hamming,True,18,18.0,1201,6.700800033286214
313,a*,manhattan,True,18,18.0,176,1.1374999885447323
313,a*,linear_conflict,True,18,18.0,125,1.8630999838933349
313,greedy,hamming,True,86,86.0,774,4.360300023108721
313,greedy,manhattan,True,36,36.0,409,2.890300005674362
313,greedy,linear_conflict,True,36,36.0,64,1.173499971628189
314,a*,hamming,True,26,26.0,33906,239.56870002439246
314,a*,manhattan,True,26,26.0,2163,14.722200052347034
314,a*,linear_conflict,True,26,26.0,916,13.6631999630481
314,greedy,hamming,True,42,42.0,596,3.691399993840605
314,greedy,manhattan,True,124,124.0,579,5.020999989937991
314,greedy,linear_conflict,True,46,46.0,182,2.5855000130832195
315,a*,hamming,True,24,24.0,12557,83.88379996176809
315,a*,manhattan,True,24,24.0,771,6.5602000104263425
315,a*,linear_conflict,True,24,24.0,433,7.285200001206249
315,greedy,hamming,True,84,84.0,730,3.8027000264264643
315,greedy,manhattan,True,42,42.0,140,0.9203999652527273
315,greedy,linear_conflict,True,34,34.0,56,0.92299998505041
316,a*,hamming,True,20,20.0,2868,16.882299969438463
316,a*,manhattan,True,20,20.0,266,1.7531000194139779
316,a*,linear_conflict,True,20,20.0,116,1.7147999606095254
316,greedy,hamming,True,114,114.0,779,4.419899953063577
316,greedy,manhattan,True,80,80.0,429,3.1063000205904245
316,greedy,linear_conflict,True,34,34.0,65,1.1445999843999743
317,a*,hamming,True,18,18.0,1146,6.555599975399673
317,a*,manhattan,True,18,18.0,220,1.472500036470592
317,a*,linear_conflict,True,18,18.0,83,1.3135999906808138
317,greedy,hamming,True,102,102.0,974,5.452600016724318
317,greedy,manhattan,True,40,40.0,399,2.867200004402548
317,greedy,linear_conflict,True,62,62.0,119,2.034400007687509
318,a*,hamming,True,20,20.0,2022,12.07060000160709
318,a*,manhattan,True,20,20.0,133,0.9575999574735761
318,a*,linear_conflict,True,20,20.0,77,1.1677000438794494
318,greedy,hamming,True,62,62.0,662,3.7034000270068645
318,greedy,manhattan,True,34,34.0,62,0.5101999850012362
318,greedy,linear_conflict,True,32,32.0,47,0.8639000006951392
319,a*,hamming,True,18,18.0,1257,7.354699948336929
319,a*,manhattan,True,18,18.0,126,0.87420002091676
319,a*,linear_conflict,True,18,18.0,62,0.9377000387758017
319,greedy,hamming,True,78,78.0,607,3.4828000352717936
319,greedy,manhattan,True,40,40.0,486,3.8638999685645103
319,greedy,linear_conflict,True,52,52.0,109,2.289600030053407
320,a*,hamming,True,20,20.0,2889,19.14220000617206
320,a*,manhattan,True,20,20.0,411,2.696200041100383
320,a*,linear_conflict,True,20,20.0,221,3.199599974323064
320,greedy,hamming,True,42,42.0,522,2.8220000094734132
320,greedy,manhattan,True,84,84.0,391,2.9075000202283263
320,greedy,linear_conflict,True,38,38.0,59,1.0792000102810562
321,a*,hamming,True,22,22.0,6479,44.27920002490282
321,a*,manhattan,True,22,22.0,404,2.8395000263117254
321,a*,linear_conflict,True,22,22.0,304,4.443500016350299
321,greedy,hamming,True,36,36.0,539,3.061799972783774
321,greedy,manhattan,True,26,26.0,396,2.7336000348441303
321,greedy,linear_conflict,True,26,26.0,51,0.9728000150062144
322,a*,hamming,True,22,22.0,5507,38.94050000235438
322,a*,manhattan,True,22,22.0,449,3.0186999938450754
322,a*,linear_conflict,True,22,22.0,266,5.138700013048947
322,greedy,hamming,True,80,80.0,760,4.245200019795448
322,greedy,manhattan,True,66,66.0,400,2.911799994762987
322,greedy,linear_conflict,True,32,32.0,100,1.6209000023081899
323,a*,hamming,True,22,22.0,5139,33.66020001703873
323,a*,manhattan,True,22,22.0,85,0.6002000300213695
323,a*,linear_conflict,True,22,22.0,55,0.8369999704882503
323,greedy,hamming,True,94,94.0,253,1.7915000207722187
323,greedy,manhattan,True,38,38.0,67,0.622799969278276
323,greedy,linear_conflict,True,46,46.0,166,2.807200013194233
324,a*,hamming,True,26,26.0,28041,206.37369999894872
324,a*,manhattan,True,26,26.0,1461,12.734199990518391
324,a*,linear_conflict,True,26,26.0,787,11.802199995145202
324,greedy,hamming,True,64,64.0,771,4.3061000178568065
324,greedy,manhattan,True,62,62.0,430,3.117899992503226
324,greedy,linear_conflict,True,36,36.0,58,1.061999995727092
325,a*,hamming,True,18,18.0,812,4.763200005982071
325,a*,manhattan,True,18,18.0,41,0.2840000088326633
325,a*,linear_conflict,True,18,18.0,35,0.5606000195257366
325,greedy,hamming,True,78,78.0,379,2.300299995113164
325,greedy,manhattan,True,44,44.0,83,0.6964000058360398
325,greedy,linear_conflict,True,48,48.0,87,1.5798999811522663
326,a*,hamming,True,24,24.0,12907,90.22059995913878
326,a*,manhattan,True,24,24.0,614,3.8831999991089106
326,a*,linear_conflict,True,24,24.0,395,5.705300020053983
326,greedy,hamming,True,90,90.0,726,4.569999990053475
326,greedy,manhattan,True,60,60.0,415,3.14990000333637
326,greedy,linear_conflict,True,48,48.0,141,2.2525000385940075
327,a*,hamming,True,18,18.0,1458,7.958500005770475
327,a*,manhattan,True,18,18.0,228,1.5054999967105687
327,a*,linear_conflict,True,18,18.0,144,2.0890000159852207
327,greedy,hamming,True,80,80.0,735,4.081599996425211
327,greedy,manhattan,True,38,38.0,142,1.0995999909937382
327,greedy,linear_conflict,True,26,26.0,64,1.1351999710313976
328,a*,hamming,True,24,24.0,12392,81.59489999525249
328,a*,manhattan,True,24,24.0,681,4.68329997966066
328,a*,linear_conflict,True,24,24.0,371,5.209999973885715
328,greedy,hamming,True,62,62.0,495,2.7593999984674156
328,greedy,manhattan,True,86,86.0,468,3.421700035687536
328,greedy,linear_conflict,True,30,30.0,46,0.8503999561071396
329,a*,hamming,True,22,22.0,5852,39.209800015669316
329,a*,manhattan,True,22,22.0,612,4.1939999791793525
329,a*,linear_conflict,True,22,22.0,285,4.176699963863939
329,greedy,hamming,True,44,44.0,590,2.983400016091764
329,greedy,manhattan,True,32,32.0,212,1.568599953316152
329,greedy,linear_conflict,True,42,42.0,112,1.8259999924339354
330,a*,hamming,True,22,22.0,5031,34.341600025072694
330,a*,manhattan,True,22,22.0,224,1.5673000016249716
330,a*,linear_conflict,True,22,22.0,83,1.2573999701999128
330,greedy,hamming,True,62,62.0,391,2.216799999587238
330,greedy,manhattan,True,58,58.0,444,3.6766999983228743
330,greedy,linear_conflict,True,46,46.0,84,1.4106000307947397
331,a*,hamming,True,26,26.0,27335,204.70750000094995
331,a*,manhattan,True,26,26.0,1164,8.112499956041574
331,a*,linear_conflict,True,26,26.0,615,9.603099955711514
331,greedy,hamming,True,112,112.0,965,5.318599985912442
331,greedy,manhattan,True,54,54.0,441,2.9160999692976475
331,greedy,linear_conflict,True,46,46.0,165,2.5636000209487975
332,a*,hamming,True,26,26.0,27279,193.4503000229597
332,a*,manhattan,True,26,26.0,937,5.981999973300844
332,a*,linear_conflict,True,26,26.0,521,7.174099970143288
332,greedy,hamming,True,72,72.0,774,4.904899979010224
332,greedy,manhattan,True,70,70.0,541,4.773999971803278
332,greedy,linear_conflict,True,52,52.0,152,2.8440000023692846
333,a*,hamming,True,24,24.0,14828,105.6895999936387
333,a*,manhattan,True,24,24.0,592,3.8303000037558377
333,a*,linear_conflict,True,24,24.0,351,5.083199997898191
333,greedy,hamming,True,96,96.0,593,3.256700001657009
333,greedy,manhattan,True,34,34.0,64,0.5162999732419848
333,greedy,linear_conflict,True,32,32.0,42,0.7658000104129314
334,a*,hamming,True,20,20.0,2220,13.441199960652739
334,a*,manhattan,True,20,20.0,384,2.5563000235706568
334,a*,linear_conflict,True,20,20.0,208,2.9621999710798264
334,greedy,hamming,True,30,30.0,526,2.9296999564394355
334,greedy,manhattan,True,34,34.0,395,2.751799998804927
334,greedy,linear_conflict,True,46,46.0,114,1.8766999710351229
335,a*,hamming,True,22,22.0,4866,30.704100034199655
335,a*,manhattan,True,22,22.0,138,0.9198999614454806
335,a*,linear_conflict,True,22,22.0,96,1.4095999649725854
335,greedy,hamming,True,62,62.0,530,2.968299959320575
335,greedy,manhattan,True,54,54.0,394,2.792099956423044
335,greedy,linear_conflict,True,26,26.0,52,0.9561000042594969
336,a*,hamming,True,20,20.0,2087,16.150100040249527
336,a*,manhattan,True,20,20.0,149,0.935399963054806
336,a*,linear_conflict,True,20,20.0,88,1.2131000403314829
336,greedy,hamming,True,72,72.0,554,2.970999979879707
336,greedy,manhattan,True,44,44.0,94,0.7125000120140612
336,greedy,linear_conflict,True,44,44.0,71,1.2354999780654907
337,a*,hamming,True,16,16.0,397,2.2066999808885157
337,a*,manhattan,True,16,16.0,113,0.7998000364750624
337,a*,linear_conflict,True,16,16.0,63,1.0365000343881547
337,greedy,hamming,True,36,36.0,539,3.0978999566286802
337,greedy,manhattan,True,32,32.0,402,2.8365000034682453
337,greedy,linear_conflict,True,18,18.0,26,0.526999996509403
338,a*,hamming,True,20,20.0,2029,12.437500001396984
338,a*,manhattan,True,20,20.0,236,1.6357999993488193
338,a*,linear_conflict,True,20,20.0,142,2.1476000547409058
338,greedy,hamming,True,42,42.0,532,2.96770001295954
338,greedy,manhattan,True,48,48.0,432,3.1204000115394592
338,greedy,linear_conflict,True,22,22.0,23,0.46259997179731727
339,a*,hamming,True,22,22.0,6607,41.8301000026986
339,a*,manhattan,True,22,22.0,434,2.909500035457313
339,a*,linear_conflict,True,22,22.0,109,2.337499987334013
339,greedy,hamming,True,98,98.0,843,7.139499997720122
339,greedy,manhattan,True,82,82.0,431,3.8823000504635274
339,greedy,linear_conflict,True,38,38.0,54,1.058399968314916
340,a*,hamming,True,22,22.0,5823,35.70860001491383
340,a*,manhattan,True,22,22.0,665,4.495400004088879
340,a*,linear_conflict,True,22,22.0,357,5.917000002227724
340,greedy,hamming,True,64,64.0,521,2.8045999933965504
340,greedy,manhattan,True,70,70.0,411,2.7959999861195683
340,greedy,linear_conflict,True,56,56.0,111,1.693100028205663
341,a*,hamming,True,26,26.0,33326,228.70770003646612
341,a*,manhattan,True,26,26.0,2166,20.66219999687746
341,a*,linear_conflict,True,26,26.0,1037,14.523299993015826
341,greedy,hamming,True,82,82.0,791,4.315000027418137
341,greedy,manhattan,True,42,42.0,90,0.6992000271566212
341,greedy,linear_conflict,True,32,32.0,76,1.2387000024318695
342,a*,hamming,True,24,24.0,15014,102.25029999855906
342,a*,manhattan,True,24,24.0,866,5.656299996189773
342,a*,linear_conflict,True,24,24.0,580,8.213100023567677
342,greedy,hamming,True,70,70.0,545,3.1875999993644655
